ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:2000696,regulation of epithelial cell differentiation involved in kidney development,1,0.995260663507109,1.31284670247425,0.0184649264433353,0.844279098390759,0.844279098390759,2,"tags=100%, list=1%, signal=100%",4318,0.352487857583619
GO:0002227,innate immune response in mucosa,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0002385,mucosal immune response,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0010896,regulation of triglyceride catabolic process,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0019433,triglyceride catabolic process,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0042744,hydrogen peroxide catabolic process,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0046461,neutral lipid catabolic process,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0046464,acylglycerol catabolic process,1,-0.985781990521327,-1.30323866467364,0.0353896746974322,0.984891487619199,0.984891487619199,5,"tags=100%, list=2%, signal=98%",337,0.321775918075361
GO:0001773,myeloid dendritic cell activation,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0002577,regulation of antigen processing and presentation,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0030833,regulation of actin filament polymerization,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0030838,positive regulation of actin filament polymerization,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0032480,negative regulation of type I interferon production,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0032688,negative regulation of interferon-beta production,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0044351,macropinocytosis,1,0.985781990521327,1.30034340054592,0.0358160563202929,0.984891487619199,0.984891487619199,4,"tags=100%, list=2%, signal=99%",29108,0.321775918075361
GO:0090207,regulation of triglyceride metabolic process,2,-0.895911571139025,-1.290681058008,0.099250936329588,0.986261712534622,0.986261712534622,5,"tags=50%, list=2%, signal=49%",337,0.193813302725311
GO:0090208,positive regulation of triglyceride metabolic process,2,-0.895911571139025,-1.290681058008,0.099250936329588,0.986261712534622,0.986261712534622,5,"tags=50%, list=2%, signal=49%",337,0.193813302725311
GO:0009308,amine metabolic process,1,0.976303317535545,1.28784009861759,0.0569261019252621,0.986261712534622,0.986261712534622,6,"tags=100%, list=3%, signal=98%",7412,0.321775918075361
GO:0021675,nerve development,1,0.976303317535545,1.28784009861759,0.0569261019252621,0.986261712534622,0.986261712534622,6,"tags=100%, list=3%, signal=98%",7412,0.321775918075361
GO:0048483,autonomic nervous system development,1,0.976303317535545,1.28784009861759,0.0569261019252621,0.986261712534622,0.986261712534622,6,"tags=100%, list=3%, signal=98%",7412,0.321775918075361
GO:0060384,innervation,1,0.976303317535545,1.28784009861759,0.0569261019252621,0.986261712534622,0.986261712534622,6,"tags=100%, list=3%, signal=98%",7412,0.321775918075361
GO:0010232,vascular transport,1,0.971563981042654,1.28158844765343,0.0724097066652954,0.986261712534622,0.986261712534622,7,"tags=100%, list=3%, signal=97%",948,0.287805130535564
GO:0038060,nitric oxide-cGMP-mediated signaling,1,0.971563981042654,1.28158844765343,0.0724097066652954,0.986261712534622,0.986261712534622,7,"tags=100%, list=3%, signal=97%",948,0.287805130535564
GO:0150104,transport across blood-brain barrier,1,0.971563981042654,1.28158844765343,0.0724097066652954,0.986261712534622,0.986261712534622,7,"tags=100%, list=3%, signal=97%",948,0.287805130535564
GO:0002092,positive regulation of receptor internalization,1,-0.966824644549763,-1.27817638266069,0.0833333333333333,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",6401,0.219250346703755
GO:0002523,leukocyte migration involved in inflammatory response,1,-0.966824644549763,-1.27817638266069,0.0833333333333333,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",6401,0.219250346703755
GO:0048260,positive regulation of receptor-mediated endocytosis,1,-0.966824644549763,-1.27817638266069,0.0833333333333333,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",6401,0.219250346703755
GO:0008053,mitochondrial fusion,1,0.966824644549763,1.27533679668927,0.0522088353413655,0.986261712534622,0.986261712534622,8,"tags=100%, list=4%, signal=97%",581,0.282013350011725
GO:0010248,establishment or maintenance of transmembrane electrochemical gradient,1,0.966824644549763,1.27533679668927,0.0522088353413655,0.986261712534622,0.986261712534622,8,"tags=100%, list=4%, signal=97%",581,0.282013350011725
GO:0010917,negative regulation of mitochondrial membrane potential,1,0.966824644549763,1.27533679668927,0.0522088353413655,0.986261712534622,0.986261712534622,8,"tags=100%, list=4%, signal=97%",581,0.282013350011725
GO:0043653,mitochondrial fragmentation involved in apoptotic process,1,0.966824644549763,1.27533679668927,0.0522088353413655,0.986261712534622,0.986261712534622,8,"tags=100%, list=4%, signal=97%",581,0.282013350011725
GO:0045837,negative regulation of membrane potential,1,0.966824644549763,1.27533679668927,0.0522088353413655,0.986261712534622,0.986261712534622,8,"tags=100%, list=4%, signal=97%",581,0.282013350011725
GO:0048284,organelle fusion,1,0.966824644549763,1.27533679668927,0.0522088353413655,0.986261712534622,0.986261712534622,8,"tags=100%, list=4%, signal=97%",581,0.282013350011725
GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,1,0.962085308056872,1.2690851457251,0.0602409638554217,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",3326,0.261663521711573
GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,1,0.962085308056872,1.2690851457251,0.0602409638554217,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",3326,0.261663521711573
GO:0042177,negative regulation of protein catabolic process,1,0.962085308056872,1.2690851457251,0.0602409638554217,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",3326,0.261663521711573
GO:1901799,negative regulation of proteasomal protein catabolic process,1,0.962085308056872,1.2690851457251,0.0602409638554217,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",3326,0.261663521711573
GO:1903846,positive regulation of cellular response to transforming growth factor beta stimulus,1,0.962085308056872,1.2690851457251,0.0602409638554217,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",3326,0.261663521711573
GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,1,0.962085308056872,1.2690851457251,0.0602409638554217,0.986261712534622,0.986261712534622,9,"tags=100%, list=4%, signal=96%",3326,0.261663521711573
GO:0042908,xenobiotic transport,1,0.95260663507109,1.25658184379678,0.0883534136546185,0.986261712534622,0.986261712534622,11,"tags=100%, list=5%, signal=95%",9619,0.213927855492356
GO:0046618,xenobiotic export from cell,1,0.95260663507109,1.25658184379678,0.0883534136546185,0.986261712534622,0.986261712534622,11,"tags=100%, list=5%, signal=95%",9619,0.213927855492356
GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,1,0.95260663507109,1.25658184379678,0.0883534136546185,0.986261712534622,0.986261712534622,11,"tags=100%, list=5%, signal=95%",9619,0.213927855492356
GO:0000266,mitochondrial fission,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0010616,negative regulation of cardiac muscle adaptation,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0030510,regulation of BMP signaling pathway,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0030514,negative regulation of BMP signaling pathway,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0045824,negative regulation of innate immune response,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0050872,white fat cell differentiation,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0050873,brown fat cell differentiation,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0060330,regulation of response to type II interferon,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0060334,regulation of type II interferon-mediated signaling pathway,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0085029,extracellular matrix assembly,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:0090140,regulation of mitochondrial fission,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1901201,regulation of extracellular matrix assembly,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1901202,negative regulation of extracellular matrix assembly,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1903243,negative regulation of cardiac muscle hypertrophy in response to stress,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1903845,negative regulation of cellular response to transforming growth factor beta stimulus,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1904177,regulation of adipose tissue development,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1904179,positive regulation of adipose tissue development,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
GO:1904893,negative regulation of receptor signaling pathway via STAT,1,0.947867298578199,1.25033019283261,0.0963855421686747,0.986261712534622,0.986261712534622,12,"tags=100%, list=6%, signal=95%",5468,0.204294756516886
